[10349, 192.0]	"memorable"
[10349, 199.0]	"bathrooms"
[10349, 283.0]	"chewy"
[10349, 2890.0]	"where"
[10349, 3026.0]	"into"
[10349, 346.0]	"consider"
[10349, 349.0]	"compared"
[10349, 349.0]	"st"
[10349, 356.0]	"owners"
[10349, 3605.0]	"night"
[10349, 363.0]	"bunch"
[10349, 381.0]	"chairs"
[10349, 402.0]	"touch"
[10349, 517.0]	"thinking"
[10349, 527.0]	"general"
[10349, 9227.0]	"or"
[10350, 105.0]	"adult"
[10350, 105.0]	"aka"
[10350, 105.0]	"lidia"
[10350, 105.0]	"pride"
[10350, 105.0]	"toward"
[10350, 105.0]	"vs"
[10350, 11174.0]	"there"
[10350, 1206.0]	"days"
[10350, 133.0]	"exciting"
[10350, 133.0]	"overwhelming"
[10350, 140.0]	"shore"
[10350, 1460.0]	"does"
[10350, 147.0]	"elevator"
[10350, 1511.0]	"may"
[10350, 154.0]	"cheesesteak"
[10350, 1660.0]	"done"
[10350, 182.0]	"fee"
[10350, 1968.0]	"look"
[10350, 200.0]	"miso"
[10350, 2019.0]	"tried"
[10350, 2494.0]	"thats"
[10350, 263.0]	"fall"
[10350, 358.0]	"sports"
[10350, 364.0]	"company"
[10350, 4042.0]	"two"
[10350, 410.0]	"particular"
[10350, 4161.0]	"who"
[10350, 420.0]	"somewhat"
[10350, 438.0]	"young"
[10350, 4618.0]	"pretty"
[10350, 546.0]	"upon"
[10350, 574.0]	"months"
[10350, 613.0]	"offered"
[10350, 679.0]	"together"
[10350, 680.0]	"ordering"
[10350, 743.0]	"man"
[10350, 8091.0]	"about"
[10350, 8260.0]	"up"
[10350, 8318.0]	"service"
[10350, 879.0]	"short"
[10350, 903.0]	"itself"
[10351, 102.0]	"pure"
[10351, 102.0]	"renovated"
[10351, 102.0]	"sum"
[10351, 109.0]	"shelf"
[10351, 109.0]	"snow"
[10351, 1142.0]	"sit"
[10351, 116.0]	"macaroni"
[10351, 1202.0]	"keep"
[10351, 123.0]	"entering"
[10351, 123.0]	"piled"
[10351, 123.0]	"t"
[10351, 12709.0]	"be"
[10351, 130.0]	"bagel"
[10351, 130.0]	"homestead"
[10351, 130.0]	"sangria"
[10351, 130.0]	"sharing"
[10351, 137.0]	"partner"
[10351, 144.0]	"considered"
[10351, 1503.0]	"reviews"
[10351, 151.0]	"syrup"
[10351, 165.0]	"coupon"
[10351, 1693.0]	"whole"
[10351, 225.0]	"iced"
[10351, 239.0]	"broccoli"
[10351, 239.0]	"dollar"
[10351, 3107.0]	"something"
[10351, 316.0]	"monday"
[10351, 3474.0]	"though"
[10351, 351.0]	"met"
[10351, 3574.0]	"still"
[10351, 359.0]	"kinda"
[10351, 390.0]	"older"
[10351, 436.0]	"per"
[10351, 453.0]	"tomatoes"
[10351, 499.0]	"hear"
[10351, 5528.0]	"do"
[10351, 625.0]	"hand"
[10351, 790.0]	"main"
[10351, 963.0]	"run"
[10352, 120.0]	"hip"
[10352, 141.0]	"cents"
[10352, 148.0]	"exact"
[10352, 155.0]	"closing"
[10352, 155.0]	"judge"
[10352, 169.0]	"bet"
[10352, 180.0]	"ticket"
[10352, 187.0]	"separate"
[10352, 194.0]	"sliced"
[10352, 1951.0]	"his"
[10352, 201.0]	"children"
[10352, 201.0]	"site"
[10352, 254.0]	"provided"
[10352, 257.0]	"meatballs"
[10352, 268.0]	"picture"
[10352, 275.0]	"gyro"
[10352, 282.0]	"sister"
[10352, 2880.0]	"see"
[10352, 3445.0]	"he"
[10352, 3626.0]	"few"
[10352, 413.0]	"greeted"
[10352, 419.0]	"known"
[10352, 473.0]	"noodles"
[10352, 483.0]	"vegetables"
[10352, 539.0]	"gotten"
[10352, 620.0]	"servers"
[10352, 635.0]	"cost"
[10352, 6549.0]	"by"
[10352, 719.0]	"change"
[10352, 885.0]	"packed"
[10352, 955.0]	"show"
[10353, 106.0]	"length"
[10353, 1225.0]	"door"
[10353, 12580.0]	"food"
[10353, 1270.0]	"might"
[10353, 13804.0]	"had"
[10353, 152.0]	"kim"
[10353, 159.0]	"gonna"
[10353, 1624.0]	"eating"
[10353, 173.0]	"cause"
[10353, 173.0]	"soy"
[10353, 184.0]	"pesto"
[10353, 205.0]	"snack"
[10353, 223.0]	"steamed"
[10353, 230.0]	"sounds"
[10353, 233.0]	"luckily"
[10353, 2658.0]	"chicken"
[10353, 3552.0]	"take"
[10353, 424.0]	"watching"
[10353, 544.0]	"buffet"
[10353, 601.0]	"dressing"
[10353, 700.0]	"read"
[10353, 7235.0]	"only"
[10353, 7496.0]	"what"
[10353, 841.0]	"market"
[10353, 8611.0]	"an"
[10353, 873.0]	"others"
[10353, 9603.0]	"one"
[10354, 110.0]	"cucumber"
[10354, 110.0]	"shelves"
[10354, 124.0]	"pretentious"
[10354, 1480.0]	"let"
[10354, 1609.0]	"inside"
[10354, 1682.0]	"restaurants"
[10354, 181.0]	"chair"
[10354, 19495.0]	"but"
[10354, 2005.0]	"kind"
[10354, 2174.0]	"quality"
[10354, 220.0]	"combo"
[10354, 2279.0]	"feel"
[10354, 252.0]	"lobby"
[10354, 262.0]	"throw"
[10354, 305.0]	"sugar"
[10354, 4372.0]	"know"
[10354, 439.0]	"original"
[10354, 485.0]	"joint"
[10354, 606.0]	"s"
[10354, 731.0]	"entrees"
[10354, 943.0]	"owner"
[10355, 1151.0]	"needed"
[10355, 121.0]	"born"
[10355, 121.0]	"stairs"
[10355, 135.0]	"greatest"
[10355, 135.0]	"himself"
[10355, 1564.0]	"street"
[10355, 174.0]	"decision"
[10355, 17962.0]	"that"
[10355, 199.0]	"describe"
[10355, 210.0]	"pull"
[10355, 2372.0]	"room"
[10355, 245.0]	"state"
[10355, 245.0]	"wednesday"
[10355, 281.0]	"personally"
[10355, 284.0]	"biggest"
[10355, 2960.0]	"wait"
[10355, 331.0]	"draft"
[10355, 412.0]	"ahead"
[10355, 523.0]	"slaw"
[10355, 590.0]	"bowl"
[10355, 6232.0]	"other"
[10355, 643.0]	"seat"
[10355, 725.0]	"knew"
[10355, 729.0]	"meals"
[10355, 744.0]	"simple"
[10355, 948.0]	"white"
[10355, 988.0]	"guy"
[10356, 1001.0]	"hit"
[10356, 10375.0]	"out"
[10356, 107.0]	"cheapest"
[10356, 107.0]	"encountered"
[10356, 1076.0]	"steak"
[10356, 11226.0]	"if"
[10356, 1406.0]	"oh"
[10356, 146.0]	"pink"
[10356, 1534.0]	"cooked"
[10356, 1540.0]	"coming"
[10356, 157.0]	"heck"
[10356, 157.0]	"offering"
[10356, 17532.0]	"on"
[10356, 182.0]	"learn"
[10356, 182.0]	"miles"
[10356, 246.0]	"locations"
[10356, 264.0]	"themselves"
[10356, 2713.0]	"side"
[10356, 296.0]	"purchase"
[10356, 303.0]	"possibly"
[10356, 303.0]	"relatively"
[10356, 310.0]	"tvs"
[10356, 317.0]	"college"
[10356, 3394.0]	"eat"
[10356, 3731.0]	"say"
[10356, 403.0]	"beyond"
[10356, 470.0]	"mentioned"
[10356, 470.0]	"onion"
[10356, 520.0]	"prefer"
[10356, 553.0]	"thick"
[10356, 591.0]	"immediately"
[10356, 592.0]	"stand"
[10356, 634.0]	"hungry"
[10356, 696.0]	"spend"
[10356, 7701.0]	"been"
[10356, 849.0]	"entree"
[10356, 9403.0]	"me"
[10356, 992.0]	"park"
[10357, 100.0]	"p"
[10357, 100.0]	"pittsburgher"
[10357, 1009.0]	"amount"
[10357, 1061.0]	"seating"
[10357, 118.0]	"hello"
[10357, 118.0]	"previously"
[10357, 118.0]	"sake"
[10357, 1219.0]	"past"
[10357, 136.0]	"held"
[10357, 143.0]	"via"
[10357, 1470.0]	"several"
[10357, 150.0]	"settled"
[10357, 1525.0]	"end"
[10357, 1574.0]	"busy"
[10357, 1618.0]	"such"
[10357, 168.0]	"memories"
[10357, 18485.0]	""
[10357, 186.0]	"wearing"
[10357, 200.0]	"apps"
[10357, 200.0]	"lights"
[10357, 279.0]	"korean"
[10357, 286.0]	"wed"
[10357, 315.0]	"fill"
[10357, 318.0]	"dive"
[10357, 350.0]	"drinking"
[10357, 357.0]	"walls"
[10357, 379.0]	"th"
[10357, 382.0]	"bbq"
[10357, 436.0]	"seeing"
[10357, 440.0]	"chose"
[10357, 501.0]	"weeks"
[10357, 522.0]	"slightly"
[10357, 558.0]	"thin"
[10357, 582.0]	"goes"
[10357, 730.0]	"drive"
[10357, 733.0]	"wife"
[10357, 832.0]	"near"
[10357, 873.0]	"counter"
[10357, 875.0]	"portion"
[10357, 918.0]	"start"
[10357, 926.0]	"walking"
[10357, 9525.0]	"from"
[10358, 1029.0]	"between"
[10358, 1044.0]	"beef"
[10358, 1055.0]	"extra"
[10358, 111.0]	"surely"
[10358, 122.0]	"clams"
[10358, 122.0]	"quantity"
[10358, 140.0]	"careful"
[10358, 140.0]	"shuttle"
[10358, 1402.0]	"although"
[10358, 1514.0]	"dish"
[10358, 172.0]	"brick"
[10358, 1762.0]	"getting"
[10358, 1870.0]	"without"
[10358, 21538.0]	"it"
[10358, 226.0]	"women"
[10358, 262.0]	"machine"
[10358, 305.0]	"road"
[10358, 319.0]	"besides"
[10358, 3577.0]	"around"
[10358, 366.0]	"rock"
[10358, 376.0]	"box"
[10358, 3808.0]	"come"
[10358, 401.0]	"face"
[10358, 4396.0]	"bar"
[10358, 484.0]	"reservation"
[10358, 502.0]	"rooms"
[10358, 634.0]	"olive"
[10358, 638.0]	"mixed"
[10358, 685.0]	"yourself"
[10358, 813.0]	"arent"
[10358, 981.0]	"group"
[10358, 998.0]	"size"
[10359, 1063.0]	"name"
[10359, 115.0]	"companions"
[10359, 115.0]	"leg"
[10359, 115.0]	"tangy"
[10359, 1300.0]	"yes"
[10359, 1436.0]	"walk"
[10359, 1437.0]	"part"
[10359, 151.0]	"helping"
[10359, 158.0]	"anyways"
[10359, 1692.0]	"open"
[10359, 176.0]	"board"
[10359, 176.0]	"match"
[10359, 2183.0]	"once"
[10359, 2283.0]	"bread"
[10359, 230.0]	"deliver"
[10359, 237.0]	"pnc"
[10359, 237.0]	"support"
[10359, 255.0]	"soda"
[10359, 2578.0]	"price"
[10359, 2735.0]	"thing"
[10359, 2754.0]	"next"
[10359, 277.0]	"continue"
[10359, 284.0]	"fruit"
[10359, 320.0]	"update"
[10359, 3354.0]	"since"
[10359, 367.0]	"conversation"
[10359, 3841.0]	"while"
[10359, 406.0]	"reading"
[10359, 446.0]	"mushrooms"
[10359, 4686.0]	"first"
[10359, 539.0]	"lets"
[10359, 571.0]	"option"
[10359, 5896.0]	"than"
[10359, 636.0]	"located"
[10359, 6906.0]	"more"
[10359, 694.0]	"kids"
[10359, 748.0]	"set"
[10359, 766.0]	"type"
[10359, 7756.0]	"which"
[10359, 8622.0]	"time"
[10359, 955.0]	"across"
[10359, 970.0]	"making"
[10360, 101.0]	"admittedly"
[10360, 101.0]	"boot"
[10360, 101.0]	"desire"
[10360, 101.0]	"route"
[10360, 101.0]	"wraps"
[10360, 1020.0]	"crowded"
[10360, 1023.0]	"offer"
[10360, 108.0]	"bits"
[10360, 108.0]	"bruschetta"
[10360, 108.0]	"cart"
[10360, 108.0]	"chris"
[10360, 108.0]	"claim"
[10360, 1120.0]	"downtown"
[10360, 119.0]	"bottled"
[10360, 119.0]	"sets"
[10360, 126.0]	"surrounding"
[10360, 13345.0]	"so"
[10360, 1374.0]	"close"
[10360, 148.0]	"cups"
[10360, 155.0]	"necessary"
[10360, 162.0]	"ie"
[10360, 1682.0]	"far"
[10360, 173.0]	"opportunity"
[10360, 1783.0]	"friend"
[10360, 184.0]	"gift"
[10360, 184.0]	"listen"
[10360, 184.0]	"nicer"
[10360, 198.0]	"regardless"
[10360, 202.0]	"cover"
[10360, 227.0]	"difference"
[10360, 234.0]	"absolute"
[10360, 238.0]	"mayo"
[10360, 3048.0]	"meal"
[10360, 324.0]	"personal"
[10360, 3275.0]	"now"
[10360, 339.0]	"delivered"
[10360, 3494.0]	"day"
[10360, 3792.0]	"want"
[10360, 436.0]	"convenient"
[10360, 440.0]	"particularly"
[10360, 454.0]	"seats"
[10360, 472.0]	"future"
[10360, 487.0]	"covered"
[10360, 501.0]	"slices"
[10360, 522.0]	"opinion"
[10360, 6137.0]	"im"
[10360, 660.0]	"seafood"
[10360, 700.0]	"typical"
[10360, 785.0]	"head"
[10360, 865.0]	"four"
[10360, 9864.0]	"get"
[10361, 123.0]	"chains"
[10361, 123.0]	"drafts"
[10361, 123.0]	"requests"
[10361, 130.0]	"growing"
[10361, 130.0]	"worthy"
[10361, 1387.0]	"options"
[10361, 141.0]	"attached"
[10361, 1417.0]	"burger"
[10361, 159.0]	"drove"
[10361, 159.0]	"reuben"
[10361, 159.0]	"ridiculously"
[10361, 159.0]	"rings"
[10361, 1608.0]	"couple"
[10361, 170.0]	"businesses"
[10361, 170.0]	"wrapped"
[10361, 1713.0]	"each"
[10361, 199.0]	"sticks"
[10361, 206.0]	"owned"
[10361, 2111.0]	"friends"
[10361, 217.0]	"became"
[10361, 2254.0]	"store"
[10361, 2780.0]	"dinner"
[10361, 300.0]	"spots"
[10361, 322.0]	"lidias"
[10361, 329.0]	"aside"
[10361, 343.0]	"heavy"
[10361, 365.0]	"admit"
[10361, 369.0]	"straight"
[10361, 380.0]	"works"
[10361, 383.0]	"takeout"
[10361, 423.0]	"craving"
[10361, 470.0]	"slice"
[10361, 481.0]	"recent"
[10361, 557.0]	"whatever"
[10361, 622.0]	"square"
[10361, 8039.0]	"really"
[10361, 886.0]	"morning"
[10362, 1193.0]	"saturday"
[10362, 127.0]	"states"
[10362, 134.0]	"afterwards"
[10362, 134.0]	"dude"
[10362, 145.0]	"child"
[10362, 156.0]	"al"
[10362, 156.0]	"japanese"
[10362, 156.0]	"king"
[10362, 174.0]	"floors"
[10362, 185.0]	"hopefully"
[10362, 19049.0]	"this"
[10362, 196.0]	"chunks"
[10362, 203.0]	"towards"
[10362, 210.0]	"sale"
[10362, 2257.0]	"found"
[10362, 243.0]	"god"
[10362, 243.0]	"parts"
[10362, 272.0]	"dine"
[10362, 272.0]	"version"
[10362, 312.0]	"wrap"
[10362, 323.0]	"awhile"
[10362, 366.0]	"harris"
[10362, 399.0]	"interior"
[10362, 417.0]	"alone"
[10362, 464.0]	"outdoor"
[10362, 6032.0]	"too"
[10362, 722.0]	"wings"
[10362, 8146.0]	"some"
[10362, 9001.0]	"go"
[10362, 998.0]	"liked"
[10363, 1017.0]	"seen"
[10363, 10486.0]	"all"
[10363, 109.0]	"crowds"
[10363, 109.0]	"million"
[10363, 109.0]	"quesadilla"
[10363, 1097.0]	"extremely"
[10363, 11192.0]	"as"
[10363, 120.0]	"d"
[10363, 120.0]	"herbs"
[10363, 120.0]	"skin"
[10363, 131.0]	"noted"
[10363, 131.0]	"rd"
[10363, 138.0]	"band"
[10363, 138.0]	"beverages"
[10363, 138.0]	"chefs"
[10363, 15693.0]	"they"
[10363, 1594.0]	"through"
[10363, 167.0]	"popcorn"
[10363, 167.0]	"temperature"
[10363, 16900.0]	"have"
[10363, 171.0]	"topping"
[10363, 1732.0]	"outside"
[10363, 178.0]	"compare"
[10363, 189.0]	"bringing"
[10363, 189.0]	"dinners"
[10363, 207.0]	"booths"
[10363, 222.0]	"frequently"
[10363, 2249.0]	"old"
[10363, 23511.0]	"for"
[10363, 240.0]	"dried"
[10363, 280.0]	"fixed"
[10363, 28051.0]	"to"
[10363, 316.0]	"complaints"
[10363, 327.0]	"texture"
[10363, 342.0]	"hang"
[10363, 345.0]	"normal"
[10363, 382.0]	"fix"
[10363, 382.0]	"usual"
[10363, 520.0]	"mention"
[10363, 524.0]	"crazy"
[10363, 596.0]	"filled"
[10363, 621.0]	"onions"
[10363, 807.0]	"appetizers"
[10363, 8539.0]	"their"
[10363, 999.0]	"french"
[10364, 102.0]	"coupons"
[10364, 102.0]	"itd"
[10364, 102.0]	"kill"
[10364, 102.0]	"laugh"
[10364, 1056.0]	"believe"
[10364, 113.0]	"hipsters"
[10364, 113.0]	"lately"
[10364, 1135.0]	"ago"
[10364, 1146.0]	"line"
[10364, 142.0]	"bagels"
[10364, 153.0]	"access"
[10364, 1579.0]	"theres"
[10364, 1593.0]	"items"
[10364, 182.0]	"speaking"
[10364, 18258.0]	"with"
[10364, 193.0]	"dumplings"
[10364, 1983.0]	"these"
[10364, 2098.0]	"those"
[10364, 25206.0]	"of"
[10364, 2529.0]	"lunch"
[10364, 2669.0]	"enough"
[10364, 270.0]	"ground"
[10364, 28152.0]	"i"
[10364, 288.0]	"lighting"
[10364, 3001.0]	"small"
[10364, 306.0]	"pop"
[10364, 3301.0]	"lot"
[10364, 343.0]	"lemon"
[10364, 408.0]	"included"
[10364, 412.0]	"whats"
[10364, 466.0]	"north"
[10364, 474.0]	"pepper"
[10364, 477.0]	"imagine"
[10364, 510.0]	"means"
[10364, 510.0]	"wedding"
[10364, 671.0]	"oil"
[10365, 106.0]	"concert"
[10365, 106.0]	"hangover"
[10365, 106.0]	"layer"
[10365, 106.0]	"suit"
[10365, 117.0]	"china"
[10365, 117.0]	"scale"
[10365, 117.0]	"supplies"
[10365, 1207.0]	"yet"
[10365, 139.0]	"keeps"
[10365, 139.0]	"occasionally"
[10365, 146.0]	"afraid"
[10365, 146.0]	"cities"
[10365, 146.0]	"display"
[10365, 146.0]	"wise"
[10365, 157.0]	"followed"
[10365, 1601.0]	"clean"
[10365, 161.0]	"dined"
[10365, 172.0]	"weekday"
[10365, 18229.0]	"my"
[10365, 190.0]	"dough"
[10365, 219.0]	"private"
[10365, 2311.0]	"work"
[10365, 234.0]	"public"
[10365, 2663.0]	"things"
[10365, 278.0]	"girlfriend"
[10365, 300.0]	"major"
[10365, 300.0]	"turkey"
[10365, 30390.0]	"a"
[10365, 325.0]	"checking"
[10365, 3340.0]	"many"
[10365, 3776.0]	"am"
[10365, 442.0]	"reservations"
[10365, 446.0]	"plates"
[10365, 482.0]	"sides"
[10365, 482.0]	"worked"
[10365, 501.0]	"incredibly"
[10365, 541.0]	"matter"
[10365, 617.0]	"garlic"
[10365, 625.0]	"date"
[10365, 643.0]	"wall"
[10365, 651.0]	"within"
[10365, 665.0]	"choices"
[10365, 668.0]	"bought"
[10365, 825.0]	"impressed"
[10365, 929.0]	"serve"
[10365, 977.0]	"quickly"
[10366, 1001.0]	"help"
[10366, 1012.0]	"etc"
[10366, 1045.0]	"beers"
[10366, 1082.0]	"job"
[10366, 110.0]	"puts"
[10366, 1111.0]	"game"
[10366, 1225.0]	"course"
[10366, 1249.0]	"cut"
[10366, 1280.0]	"dishes"
[10366, 132.0]	"baristas"
[10366, 132.0]	"cheeseburger"
[10366, 132.0]	"u"
[10366, 1337.0]	"week"
[10366, 14385.0]	"good"
[10366, 1691.0]	"cheap"
[10366, 194.0]	"discount"
[10366, 2006.0]	"top"
[10366, 205.0]	"bloody"
[10366, 205.0]	"sampler"
[10366, 205.0]	"venue"
[10366, 216.0]	"parties"
[10366, 231.0]	"eggplant"
[10366, 242.0]	"locals"
[10366, 2531.0]	"need"
[10366, 275.0]	"primantis"
[10366, 2851.0]	"beer"
[10366, 315.0]	"multiple"
[10366, 319.0]	"suggested"
[10366, 377.0]	"bartenders"
[10366, 392.0]	"surprise"
[10366, 4327.0]	"menu"
[10366, 6901.0]	"will"
[10366, 693.0]	"pleasant"
[10366, 704.0]	"pork"
[10366, 732.0]	"feeling"
[10366, 755.0]	"five"
[10366, 778.0]	"potatoes"
[10366, 821.0]	"friday"
[10367, 10940.0]	"its"
[10367, 114.0]	"curly"
[10367, 114.0]	"sells"
[10367, 114.0]	"unbelievable"
[10367, 114.0]	"x"
[10367, 125.0]	"built"
[10367, 125.0]	"tucked"
[10367, 136.0]	"swear"
[10367, 147.0]	"basement"
[10367, 147.0]	"names"
[10367, 158.0]	"fire"
[10367, 180.0]	"ps"
[10367, 191.0]	"yellow"
[10367, 235.0]	"hole"
[10367, 2963.0]	"area"
[10367, 298.0]	"setting"
[10367, 323.0]	"cakes"
[10367, 327.0]	"vietnamese"
[10367, 334.0]	"starbucks"
[10367, 33645.0]	"the"
[10367, 390.0]	"calamari"
[10367, 3933.0]	"ever"
[10367, 404.0]	"whether"
[10367, 452.0]	"bucks"
[10367, 500.0]	"corner"
[10367, 504.0]	"level"
[10367, 603.0]	"above"
[10367, 607.0]	"center"
[10367, 6643.0]	"your"
[10367, 669.0]	"egg"
[10367, 683.0]	"green"
[10367, 691.0]	"ones"
[10367, 845.0]	"salads"
[10368, 107.0]	"aint"
[10368, 107.0]	"noon"
[10368, 107.0]	"theme"
[10368, 1104.0]	"portions"
[10368, 1152.0]	"deal"
[10368, 118.0]	"diverse"
[10368, 118.0]	"page"
[10368, 11837.0]	"here"
[10368, 129.0]	"create"
[10368, 129.0]	"dave"
[10368, 129.0]	"news"
[10368, 129.0]	"pretzels"
[10368, 140.0]	"stage"
[10368, 1402.0]	"own"
[10368, 14367.0]	"place"
[10368, 151.0]	"overwhelmed"
[10368, 173.0]	"dressed"
[10368, 199.0]	"provide"
[10368, 214.0]	"ceiling"
[10368, 214.0]	"closer"
[10368, 214.0]	"laid"
[10368, 2188.0]	"quite"
[10368, 221.0]	"lines"
[10368, 232.0]	"member"
[10368, 24030.0]	"in"
[10368, 243.0]	"rarely"
[10368, 243.0]	"sized"
[10368, 254.0]	"groups"
[10368, 258.0]	"liberty"
[10368, 258.0]	"ride"
[10368, 276.0]	"downstairs"
[10368, 280.0]	"playing"
[10368, 3039.0]	"youre"
[10368, 3246.0]	"bit"
[10368, 3275.0]	"sauce"
[10368, 32759.0]	"and"
[10368, 343.0]	"agree"
[10368, 3841.0]	"most"
[10368, 3945.0]	"made"
[10368, 416.0]	"color"
[10368, 435.0]	"fare"
[10368, 520.0]	"shadyside"
[10368, 530.0]	"fair"
[10368, 571.0]	"mix"
[10368, 6290.0]	"nice"
[10368, 664.0]	"dark"
[10368, 729.0]	"tomato"
[10368, 830.0]	"grilled"
[10369, 1017.0]	"husband"
[10369, 1128.0]	"appetizer"
[10369, 1212.0]	"real"
[10369, 1220.0]	"comes"
[10369, 133.0]	"layout"
[10369, 1358.0]	"theyre"
[10369, 159.0]	"pain"
[10369, 181.0]	"o"
[10369, 196.0]	"organic"
[10369, 203.0]	"vinegar"
[10369, 207.0]	"services"
[10369, 2199.0]	"large"
[10369, 233.0]	"tickets"
[10369, 3520.0]	"sure"
[10369, 384.0]	"chili"
[10369, 399.0]	"smaller"
[10369, 403.0]	"dip"
[10369, 417.0]	"difficult"
[10369, 551.0]	"school"
[10369, 551.0]	"stores"
[10369, 562.0]	"section"
[10369, 573.0]	"quiet"
[10369, 742.0]	"tea"
[10369, 810.0]	"priced"
[10369, 897.0]	"light"
[10370, 100.0]	"involved"
[10370, 100.0]	"theirs"
[10370, 1053.0]	"warm"
[10370, 111.0]	"america"
[10370, 111.0]	"buds"
[10370, 115.0]	"couches"
[10370, 126.0]	"brands"
[10370, 1353.0]	"sandwiches"
[10370, 137.0]	"worried"
[10370, 148.0]	"trips"
[10370, 1513.0]	"able"
[10370, 163.0]	"ranch"
[10370, 163.0]	"starts"
[10370, 174.0]	"indeed"
[10370, 185.0]	"count"
[10370, 215.0]	"twist"
[10370, 2228.0]	"special"
[10370, 2261.0]	"different"
[10370, 2694.0]	"looking"
[10370, 2923.0]	"big"
[10370, 326.0]	"range"
[10370, 333.0]	"important"
[10370, 367.0]	"seasoned"
[10370, 396.0]	"folks"
[10370, 448.0]	"mood"
[10370, 592.0]	"veggies"
[10370, 607.0]	"spinach"
[10370, 6623.0]	"ive"
[10370, 667.0]	"music"
[10370, 727.0]	"add"
[10370, 733.0]	"bite"
[10371, 1000.0]	"fast"
[10371, 104.0]	"companion"
[10371, 1091.0]	"sushi"
[10371, 119.0]	"icing"
[10371, 119.0]	"messy"
[10371, 119.0]	"scallop"
[10371, 130.0]	"slight"
[10371, 141.0]	"mile"
[10371, 145.0]	"liquor"
[10371, 167.0]	"west"
[10371, 171.0]	"groceries"
[10371, 182.0]	"areas"
[10371, 197.0]	"stock"
[10371, 2024.0]	"full"
[10371, 208.0]	"pack"
[10371, 245.0]	"dozen"
[10371, 264.0]	"hills"
[10371, 286.0]	"smile"
[10371, 338.0]	"platter"
[10371, 342.0]	"certain"
[10371, 342.0]	"double"
[10371, 353.0]	"weather"
[10371, 368.0]	"strong"
[10371, 479.0]	"cute"
[10371, 513.0]	"single"
[10371, 773.0]	"crowd"
[10371, 820.0]	"sunday"
[10371, 848.0]	"totally"
[10371, 865.0]	"crust"
[10371, 870.0]	"exactly"
[10371, 963.0]	"cash"
[10372, 10229.0]	"very"
[10372, 108.0]	"build"
[10372, 1198.0]	"stuff"
[10372, 123.0]	"comparison"
[10372, 134.0]	"period"
[10372, 134.0]	"raised"
[10372, 138.0]	"sooo"
[10372, 15918.0]	"you"
[10372, 179.0]	"lol"
[10372, 179.0]	"originally"
[10372, 186.0]	"hipster"
[10372, 205.0]	"hasnt"
[10372, 257.0]	"include"
[10372, 276.0]	"blocks"
[10372, 283.0]	"polite"
[10372, 283.0]	"upscale"
[10372, 294.0]	"sold"
[10372, 298.0]	"tend"
[10372, 317.0]	"block"
[10372, 3791.0]	"right"
[10372, 406.0]	"suggest"
[10372, 559.0]	"grocery"
[10372, 6540.0]	"has"
[10372, 660.0]	"afternoon"
[10372, 867.0]	"space"
[10373, 1105.0]	"sometimes"
[10373, 112.0]	"weight"
[10373, 1127.0]	"buy"
[10373, 1196.0]	"wish"
[10373, 142.0]	"venture"
[10373, 157.0]	"batter"
[10373, 157.0]	"darn"
[10373, 1619.0]	"especially"
[10373, 168.0]	"cat"
[10373, 168.0]	"self"
[10373, 209.0]	"noodle"
[10373, 213.0]	"blown"
[10373, 213.0]	"schedule"
[10373, 224.0]	"brand"
[10373, 228.0]	"stellar"
[10373, 235.0]	"massive"
[10373, 235.0]	"sea"
[10373, 24657.0]	"is"
[10373, 250.0]	"pub"
[10373, 254.0]	"bright"
[10373, 258.0]	"decide"
[10373, 2733.0]	"both"
[10373, 284.0]	"w"
[10373, 2992.0]	"home"
[10373, 329.0]	"haircut"
[10373, 332.0]	"winter"
[10373, 351.0]	"healthy"
[10373, 3720.0]	"find"
[10373, 4528.0]	"make"
[10373, 647.0]	"black"
[10373, 657.0]	"shopping"
[10373, 885.0]	"soon"
[10373, 905.0]	"moved"
[10373, 931.0]	"prepared"
[10374, 101.0]	"boxes"
[10374, 101.0]	"e"
[10374, 101.0]	"mothers"
[10374, 1115.0]	"decor"
[10374, 131.0]	"advantage"
[10374, 131.0]	"grabbed"
[10374, 131.0]	"pickles"
[10374, 1377.0]	"must"
[10374, 14452.0]	"are"
[10374, 1706.0]	"during"
[10374, 176.0]	"beds"
[10374, 176.0]	"mild"
[10374, 187.0]	"classy"
[10374, 202.0]	"mustard"
[10374, 2199.0]	"tasty"
[10374, 221.0]	"steaks"
[10374, 251.0]	"doors"
[10374, 281.0]	"class"
[10374, 292.0]	"martini"
[10374, 322.0]	"kid"
[10374, 322.0]	"surprisingly"
[10374, 322.0]	"visits"
[10374, 333.0]	"bigger"
[10374, 333.0]	"parents"
[10374, 333.0]	"spectacular"
[10374, 363.0]	"scallops"
[10374, 374.0]	"moving"
[10374, 423.0]	"addition"
[10374, 442.0]	"plan"
[10374, 483.0]	"bars"
[10374, 491.0]	"penn"
[10374, 641.0]	"cannot"
[10374, 662.0]	"diner"
[10374, 7856.0]	"can"
[10374, 939.0]	"potato"
[10375, 1009.0]	"early"
[10375, 105.0]	"lovers"
[10375, 105.0]	"superior"
[10375, 109.0]	"flour"
[10375, 1150.0]	"pick"
[10375, 120.0]	"rye"
[10375, 120.0]	"vegetarians"
[10375, 124.0]	"fusion"
[10375, 124.0]	"sing"
[10375, 1262.0]	"cool"
[10375, 1343.0]	"house"
